Website,Headline,Description,Link,Content Page
http://www.spoke.com/,"Ring Energy, Inc. Announces Proposed Public Offering","...of factors, including, but not limited to, the Company’s ability to acquire productive oil and/or gas properties or to successfully drill and complete oil and/or gas wells on such properties...",https://www.newsdesk.lexisnexis.com/click/?a=43408896254&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=100285&fmi=623498369&e=U3Bva2UuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg4OTYyNTQmcD0xNGUmdj0xJng9clZmV3YtQXJIempmcVRGSF9FWklLQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=88dd65b4736a330f0ecdc9f59a950c3e,938.html
https://www.americanbankingnews.com/,"Tortoise Energy Independence Fund Inc (NYSE:NDP) Major Shareholder Acquires $169,260.00 in Stock","...1,149 shares of Tortoise Energy Independence Fund stock. The shares were acquired at an average price of $10.64 per share, with a total value of $12,225.36. On Monday, October 5th, Aristides...",https://www.newsdesk.lexisnexis.com/click/?a=43408878254&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=2382&fmi=246729953&e=QW1lcmljYW4gQmFua2luZyBOZXdz&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg4NzgyNTQmcD0xNGUmdj0xJng9SEtzVmZfSm0taE1iUjUzcEFwZWZBZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=3f4fe7aef4dbc611097b993b5d8b2247,939.html
https://seekingalpha.com/,SQZ Biotechnologies Seeks $75 Million IPO,Summary SQZ Biotechnologies intends to raise $75 million in an IPO of its common stock. The firm is researching treatments for HPV+ solid tumors and other conditions using its 'Cell Squeeze'...,https://www.newsdesk.lexisnexis.com/click/?a=43408799104&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=44150&fmi=169663873&e=U2Vla2luZyBBbHBoYQ&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg3OTkxMDQmcD0xNGUmdj0xJng9RGpQMFctSU1takhXbDBPUVp5ZWZ3USZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=b8aa1557cc3415b960b457e4ca237d9c,940.html
https://www.law360.com/,JC Penney Finalizes Ch. 11 Sale Terms As Lender Fight Looms,...a complex asset sale through which retail landlords will acquire the debtor's operating assets and a group of lenders will acquire a new...,https://www.newsdesk.lexisnexis.com/click/?a=43408900377&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=29357&fmi=169698554&e=TGF3MzYw&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg5MDAzNzcmcD0xNGUmdj0xJng9TUtKN0x0Y3hjU210VEhVdFRIMkxqUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=a6071aa6ff684e45a9c3b253fd634114,941.html
https://seekingalpha.com/,"Schwab begins cutting 1,000 jobs from TD Ameritrade acquisition","In a company mail about its acquisition of TD Ameritrade, Charles Schwab (NYSE:SCHW) says it's begun cutting 1,000 jobs. That's about 3% of the companies' combined workforces, it says...",https://www.newsdesk.lexisnexis.com/click/?a=43408801802&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=44150&fmi=169663873&e=U2Vla2luZyBBbHBoYQ&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg4MDE4MDImcD0xNGUmdj0xJng9LU9qaEhpV3JWNVFzNV9rVndQOXludyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=cd4d89e2047a9e066a9feed5dc59271b,942.html
https://www.tdameritrade.com/,Magnetic North Acquisition Corp. Announces Closing of $1.65 Million Non-Brokered Private Placement,"...restriction may constitute a violation of U.S. Securities Laws** Magnetic North Acquisition Corp. (TSXV: MNC) (""Magnetic North"" or the ""Company"") is pleased to announce the closing of its previously...",https://www.newsdesk.lexisnexis.com/click/?a=43408736058&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=47689&fmi=227539306&e=VEQgQW1lcml0cmFkZQ&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg3MzYwNTgmcD0xNGUmdj0xJng9WVg4Y2JkTkt5RWF3aHo5VDdEYklVZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=929cd5c2ced6089e1f656fce468ddcd1,943.html
https://www.cnbc.com/,"Charles Schwab to lay off 1,000 workers following merger with TD Ameritrade","...firms,"" Schwab said in a release. The $26 billion Schwab-TD Ameritrade merger closed earlier this month. It is unclear which departments the layoffs will effect. Charles Schwab said Monday it...",https://www.newsdesk.lexisnexis.com/click/?a=43408684606&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=10525&fmi=169587498&e=Q05CQw&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg2ODQ2MDYmcD0xNGUmdj0xJng9YWw4NDdmY29Ka0pYY2xyZTBMV1hxZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=b915f3b739df7e4bbd7912e31da82ea0,944.html
http://www.nasdaq.com/,Oil and gas SPAC Breeze Holdings Acquisition files for a $100 million IPO,"Breeze Holdings Acquisition, a blank check company targeting the oil and natural gas industries, filed on Monday with the SEC to raise up to $100 million in an initial public offering. The North...",https://www.newsdesk.lexisnexis.com/click/?a=43408729076&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=34523&fmi=169659114&e=TmFzZGFx&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg3MjkwNzYmcD0xNGUmdj0xJng9UHhNQjhlaURncWg3SzdEQVRDeDJiQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=0810bdba80e7ffed9daee6cf07bf7071,945.html
http://www.nasdaq.com/,Lux Capital's SPAC Lux Health Tech Acquisition prices $300 million IPO at $10,"Lux Health Tech Acquisition, a blank check company formed by Lux Capital targeting a healthtech business, raised $300 million by offering 30 million units at $10, as expected. Each unit consists...",https://www.newsdesk.lexisnexis.com/click/?a=43408729080&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=34523&fmi=169659114&e=TmFzZGFx&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg3MjkwODAmcD0xNGUmdj0xJng9WUVEeDNGNVJVYzNTWHFWOUpVNG52USZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=2e1cf80585905eb41dac6a4fbe665344,946.html
http://www.nationallawjournal.com/,Pharma Comes Out Swinging for More PTO Discretion Over AIA Trials,"Leading pharmaceuticals and biotechs, plus a few...",https://www.newsdesk.lexisnexis.com/click/?a=43408530938&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=34670&fmi=169745985&e=TmF0aW9uYWwgTGF3IEpvdXJuYWw&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg1MzA5MzgmcD0xNGUmdj0xJng9aGJxb0RNaHZQTGQtREs1S0VmM3F5USZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=a06cefb4d5d8b929fc1778f60112fd57,947.html
https://www.marketscreener.com/,STATE GAS LIMITED (ASX : GAS) Completion of Share Purchase Plan,"- (ABN Newswire) - (ASX:GAS) is pleased to advise that the Share Purchase Plan (SPP) offered to eligible shareholders, alongside the recent $9.5 million private placement, closed on 22 October 2020...",https://www.newsdesk.lexisnexis.com/click/?a=43408451773&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg0NTE3NzMmcD0xNGUmdj0xJng9SVhzOVd0Y0R4VlRrVXk1a28tdVhTZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=7b21dbc35ac028fbe821d9d078587690,948.html
http://www.equities.com/,AIG Promotes Peter Zaffino to CEO; Will Spin Off Life and Retirement Business Unit,Image: New AIG CEO Peter Zaffino. Source: aig.com By Suzanne Barlyn and Alwyn Scott (Reuters) - Insurer American International Group Inc on Monday named President Peter Zaffino as chief executive...,https://www.newsdesk.lexisnexis.com/click/?a=43408508226&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=16858&fmi=286375906&e=RXF1aXRpZXMuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg1MDgyMjYmcD0xNGUmdj0xJng9WnJqaWIwWU1iOFk3bHNHS1lUcDZWUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=edb90c8b642c008f9dc60fe638f7a22b,949.html
http://www.mediapost.com/,Thesis Acquires Digital Agency Bonfire Marketing,"...agency that helps clients with email marketing and other activities, has acquired the assets of Bonfire Marketing, its fellow agency in Portland, Oregon, in what it says is a...",https://www.newsdesk.lexisnexis.com/click/?a=43408557823&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=31984&fmi=169659316&e=TWVkaWEgUG9zdA&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg1NTc4MjMmcD0xNGUmdj0xJng9aXJhRGE5QzI1LXdUUGUxOWlKSGtwdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=d6ce8d32a98430671ea357710fce6135,950.html
https://www.americanbankingnews.com/,Contrasting FinTech Acquisition Corp. III (FTAC) & The Competition,"FinTech Acquisition Corp. III (NASDAQ: FTAC) is one of 155 public companies in the “Holding & other investment offices” industry, but how does it compare to its competitors? We will compare FinTech...",https://www.newsdesk.lexisnexis.com/click/?a=43408508709&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=2382&fmi=246729953&e=QW1lcmljYW4gQmFua2luZyBOZXdz&d=148270&t=3&mbc=Q1QzL2E9NDM0MDg1MDg3MDkmcD0xNGUmdj0xJng9cXA5bC1NbHlxVl9rUjBEejFONWFkZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=2f81c4038540446451e1b2e0b39384fb,951.html
https://www.benzinga.com/,Purepoint Uranium Group Inc. Announces Completion of Private Placement,"/NOT FOR DISSEMINATION IN THE UNITED STATES OR THROUGH U.S. NEWSWIRE SERVICES./ TORONTO , Oct. 26, 2020 /CNW/ - Purepoint Uranium Group Inc. (TSXV:) ("" Purepoint "" or the "" Company "") announces...",https://www.newsdesk.lexisnexis.com/click/?a=43408346269&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=5597&fmi=169656829&e=QmVuemluZ2EuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0MDgzNDYyNjkmcD0xNGUmdj0xJng9N2ZZTUs2dlVPMDRtbjloV0pUVlNQUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=98620b73b12695b2583e5f059a2153d9,952.html
https://www.benzinga.com/,BNY Mellon Announces Pricing of Public Offering of $582.5 Million of Depositary Shares Representing Interests in Preferred Stock,"NEW YORK , Oct. 26, 2020 /PRNewswire/ --   BNY Mellon (NYSE:) today announced that it priced an underwritten public offering of 582,500 depositary shares, each representing a 1/100 th  interest in a...",https://www.newsdesk.lexisnexis.com/click/?a=43408346359&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=5597&fmi=169656829&e=QmVuemluZ2EuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0MDgzNDYzNTkmcD0xNGUmdj0xJng9VUVxQnBmdWxabHprTUhUNG9WY2piUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=ba183cbfbbeee829f597f2aff9283e09,953.html
https://es-us.finanzas.yahoo.com/,"Jernigan Capital, Inc. Shareholders Approve Acquisition by Nexpoint","...NYSE: JCAP) (""Jernigan"" or the ""Company"") announced that its shareholders approved the acquisition of Jernigan by affiliates of NexPoint Advisors, L.P. (""NexPoint"") at its special meeting of...",https://www.newsdesk.lexisnexis.com/click/?a=43408236962&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=132870&fmi=555141844&e=WWFob28hIEZpbmFuemFz&d=148270&t=3&mbc=Q1QzL2E9NDM0MDgyMzY5NjImcD0xNGUmdj0xJng9M2xqd3pCVVpZOXlLRDNSQjc4UUtkQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=91caecfbe99a7c35a1f32e3da145fe20,954.html
https://www.marketscreener.com/,Hospital Merger Seeks to Create Regional Giant in the West,"...hospital system, Intermountain Healthcare, will expand into the Midwest with a proposed merger to create a regional hospital giant, the latest pairing amid a spate of consolidation in the sector...",https://www.newsdesk.lexisnexis.com/click/?a=43408190084&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0MDgxOTAwODQmcD0xNGUmdj0xJng9cUZ2LTEwNWlZNUVTQTE5djNJc3JYUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=a1702589791f033e4a86fa72c7d2e372,955.html
https://www.housingwire.com/,First American to acquire subservicer ServiceMac,"First American Financial Corp . announced Monday an agreement to acquire subservicer ServiceMac , which it anticipates closing at the end of 2021. First American Financial, which provides...",https://www.newsdesk.lexisnexis.com/click/?a=43408290696&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=23455&fmi=169672216&e=SG91c2luZ1dpcmUuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0MDgyOTA2OTYmcD0xNGUmdj0xJng9XzhxWURydldRN0lKY19IVHZ6ZVNLUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=29ce33d463f154b0f7970dda2536c5f1,956.html
https://www.channelfutures.com/,CompassMSP’s Acquisition Streak Continues with MotherG,"MotherG is CompassMSP's 10th acquisition. MotherG , an Illinois-based MSP, is the latest target in CompassMSP ‘s ongoing MSP acquisitions strategy. Florida-based CompassMSP has locations...",https://www.newsdesk.lexisnexis.com/click/?a=43408351523&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=210262&fmi=646086163&e=Q2hhbm5lbCBGdXR1cmVz&d=148270&t=3&mbc=Q1QzL2E9NDM0MDgzNTE1MjMmcD0xNGUmdj0xJng9bnpWdFdVT254YmVrR3N1MkVGd0FiQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=619e9a13e14bbc38bbb3a3982f60b9f4,957.html
https://www.barchart.com/,Vitalhub Corp. Announces $15 Million Bought Deal Public Offering,,https://www.newsdesk.lexisnexis.com/click/?a=43408083924&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=5002&fmi=269339206&e=QmFyY2hhcnQ&d=148270&t=3&mbc=Q1QzL2E9NDM0MDgwODM5MjQmcD0xNGUmdj0xJng9TE5FU1J1ajRxVC1GT1c5Z2otU3JMQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=5f01f815d5ba932ff78b0b571abebba9,958.html
https://www.barchart.com/,Source Energy Services Obtains Interim Order and Announces Meeting Details in Connection with Recapitalization Transaction,,https://www.newsdesk.lexisnexis.com/click/?a=43408024087&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=5002&fmi=269339206&e=QmFyY2hhcnQ&d=148270&t=3&mbc=Q1QzL2E9NDM0MDgwMjQwODcmcD0xNGUmdj0xJng9dDlOLVhkTFJyWDF4UG5aU1VwMWNNUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=534383a3a301d1471a940ca289f90f7e,959.html
https://www.barchart.com/,Helius Medical Technologies Announces Closing of $3.4 Million Private Placement,,https://www.newsdesk.lexisnexis.com/click/?a=43408023368&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=5002&fmi=269339206&e=QmFyY2hhcnQ&d=148270&t=3&mbc=Q1QzL2E9NDM0MDgwMjMzNjgmcD0xNGUmdj0xJng9blM1SGlzaEpqa1VXSFdwYXdQRThydyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=d5004b90a709423c69c3d2cf1170eb70,960.html
https://www.sfgate.com/,Ravinia Capital Completes the Spin-off and Financing of Crane USA,,https://www.newsdesk.lexisnexis.com/click/?a=43408029057&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=43363&fmi=169589336&e=U2FuIEZyYW5jaXNjbyBDaHJvbmljbGU&d=148270&t=3&mbc=Q1QzL2E9NDM0MDgwMjkwNTcmcD0xNGUmdj0xJng9TXE0RE4zUEZIZ2ZBMk55M25YRTVhQSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=2dd9b9d17d8964a1f3533fbfe06f77ed,961.html
https://www.barchart.com/,"SHAREHOLDER ALERT: Rigrodsky & Long, P.A. Reminds Investors of Investigation of Cellular Biomedicine Group, Inc. Buyout",,https://www.newsdesk.lexisnexis.com/click/?a=43407867512&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=5002&fmi=269339206&e=QmFyY2hhcnQ&d=148270&t=3&mbc=Q1QzL2E9NDM0MDc4Njc1MTImcD0xNGUmdj0xJng9WDR2OVNVbUdLYm9ORk96TjNraEhoUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=e7ecae1eb943c83fb571af3b51e1aebb,962.html
https://www.americanbankingnews.com/,Trebia Acquisition (NYSE:TREB) Hits New 12-Month Low at $9.83,"Trebia Acquisition Corp. (NYSE:TREB) shares reached a new 52-week low on Monday . The company traded as low as $9.83 and last traded at $9.94, with a volume of 40850 shares...",https://www.newsdesk.lexisnexis.com/click/?a=43407860337&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=286&si=2382&fmi=246729953&e=QW1lcmljYW4gQmFua2luZyBOZXdz&d=148270&t=3&mbc=Q1QzL2E9NDM0MDc4NjAzMzcmcD0xNGUmdj0xJng9eGhNdlJrOVFNSEFCZ1JvV29rQXJCUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=d08895fe7dcddaaaf2113d9c150dc5bc,963.html
https://www.barchart.com/,Vibe Growth Corporation Announces Ventura Shareholder Approval of Acquisition of Portland Cannabis Assets,,https://www.newsdesk.lexisnexis.com/click/?a=43407843950&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=5002&fmi=269339206&e=QmFyY2hhcnQ&d=148270&t=3&mbc=Q1QzL2E9NDM0MDc4NDM5NTAmcD0xNGUmdj0xJng9UmQzbUZIaG1lcHp1UE5iVUNXdUFwUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=17e7b6c176b94c9a849c9613ed3a600c,964.html
https://seekingalpha.com/,AZZ announces the divestiture of the AZZ SMS business,"...company based in Lakeland, Florida. Mid-State acquired the SMS business and assumed a 26...",https://www.newsdesk.lexisnexis.com/click/?a=43407932031&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=44150&fmi=169663873&e=U2Vla2luZyBBbHBoYQ&d=148270&t=3&mbc=Q1QzL2E9NDM0MDc5MzIwMzEmcD0xNGUmdj0xJng9QXFVSElvWHhsZTFqWnkydW4wQVlvUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=6977532a0a16fd976bca5e375267d679,965.html
https://seekingalpha.com/,Installed Building Products acquires Norkote,"Installed Building Products (NYSE:IBP) announces the acquisition of Norkote, Inc., headquartered in Everett...",https://www.newsdesk.lexisnexis.com/click/?a=43407864397&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=44150&fmi=169663873&e=U2Vla2luZyBBbHBoYQ&d=148270&t=3&mbc=Q1QzL2E9NDM0MDc4NjQzOTcmcD0xNGUmdj0xJng9d1FxcXNpSEM1WmMxSms5ampyMUFJZyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=e94413457671ae99859d7ee98a0e398d,966.html
http://www.tmcnet.com/,Yellowstone Acquisition Company Announces Closing of $125 Million Initial Public Offering,"] Yellowstone Acquisition Company (the ""Company"") announced today the closing of its initial public offering of 12,500,000 units at a price of $10.00 per unit, resulting in gross proceeds...",https://www.newsdesk.lexisnexis.com/click/?a=43407799592&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=49480&fmi=169656812&e=VE1DIE5ldA&d=148270&t=3&mbc=Q1QzL2E9NDM0MDc3OTk1OTImcD0xNGUmdj0xJng9V2FnTTBSdF9tN0RSQ2xYeFY2dW9ZUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=f744c63940237cf957a1f7d43f176515,967.html
https://www.securityweek.com/,PE Firm to to Acquire Forcepoint From Raytheon,"...Buy Forcepoint from Raytheon Technologies for Undisclosed Sum Private equity firm will acquire cybersecurity solutions firm Forcepoint from Raytheon Technologies, the companies announced...",https://www.newsdesk.lexisnexis.com/click/?a=43407792659&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=44117&fmi=297666963&e=U2VjdXJpdHkgV2Vlaw&d=148270&t=3&mbc=Q1QzL2E9NDM0MDc3OTI2NTkmcD0xNGUmdj0xJng9bUdUM0swQjF0bmtqUnVyV3dJbTNWUSZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=1f9c3596f583f73d93a0591698aac03a,968.html
https://www.marketscreener.com/,MERCHANTS & MARINE BANK : Completes Acquisition of West Mobile Branch,"...Inc. (OTC QX: “MNMB"") today announced that the Bank has completed the acquisition of the West Mobile branch from Arkansas-based Bank OZK. The acquisition, which was announced in July, marks M&M...",https://www.newsdesk.lexisnexis.com/click/?a=43407794619&f=TmV3cw&s=YWxlcnQ&u=ZmxvcmVuY2lhLm1hbnRlY29uQHplcGh1cy5jb20&cn=WmVwaHVzLCBMdGQu&ci=317&i=0&si=218223&fmi=645994870&e=TWFya2V0U2NyZWVuZXIuY29t&d=148270&t=3&mbc=Q1QzL2E9NDM0MDc3OTQ2MTkmcD0xNGUmdj0xJng9Szktb0VvbWxVOFF6VkhNekpMdGtQdyZ1MT1ORCZ1Mj11cC11cm46dXNlcjpQQTE4NjgxNjc2OA&fi=1242663&ai=224580&wa=1&ac=&ck=0e7a72bf9761ca6bd4470273f6bfd39d,969.html
